frame.number,frame.time,eth.src,eth.dst,eth.type,ip.src,ip.dst,tcp.srcport,tcp.dstport,_ws.col.protocol,_ws.col.info
"2058","Jul 14, 2025 10:20:39.435583000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=3480 Ack=3925 Win=502 Len=10"
"2059","Jul 14, 2025 10:20:39.483571000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=3925 Ack=3490 Win=19275 Len=0"
"2060","Jul 14, 2025 10:20:39.489396000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 2059#1] 64279 → 502 [ACK] Seq=3925 Ack=3490 Win=19275 Len=0"
"2061","Jul 14, 2025 10:20:39.593320000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   286; Unit:   1, Func:   4: Read Input Registers"
"2062","Jul 14, 2025 10:20:39.596153000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=3925 Ack=3490 Win=19275 Len=12"
"2063","Jul 14, 2025 10:20:39.599018000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   286; Unit:   1, Func:   4: Read Input Registers"
"2064","Jul 14, 2025 10:20:39.603067000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=3490 Ack=3937 Win=502 Len=11"
"2065","Jul 14, 2025 10:20:39.652391000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=3937 Ack=3501 Win=19264 Len=0"
"2066","Jul 14, 2025 10:20:39.655514000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 2065#1] 64279 → 502 [ACK] Seq=3937 Ack=3501 Win=19264 Len=0"
"2067","Jul 14, 2025 10:20:39.772971000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   287; Unit:   1, Func:   3: Read Holding Registers"
"2068","Jul 14, 2025 10:20:39.776612000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=3937 Ack=3501 Win=19264 Len=12"
"2069","Jul 14, 2025 10:20:39.780882000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   287; Unit:   1, Func:   3: Read Holding Registers"
"2070","Jul 14, 2025 10:20:39.788935000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=3501 Ack=3949 Win=502 Len=11"
"2071","Jul 14, 2025 10:20:39.838253000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=3949 Ack=3512 Win=19253 Len=0"
"2072","Jul 14, 2025 10:20:39.842229000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 2071#1] 64279 → 502 [ACK] Seq=3949 Ack=3512 Win=19253 Len=0"
"2073","Jul 14, 2025 10:20:39.854761000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","1.1.1.1",,,"DNS","Standard query 0x4bdf A config.edge.skype.com"
"2074","Jul 14, 2025 10:20:39.856444000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","1.1.1.1",,,"DNS","Standard query 0xe231 HTTPS config.edge.skype.com"
"2075","Jul 14, 2025 10:20:39.861402000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.20.1,10.10.20.30","10.10.20.30,1.1.1.1",,,"ICMP","Destination unreachable (Host unreachable)"
"2076","Jul 14, 2025 10:20:39.863223000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.20.1,10.10.20.30","10.10.20.30,1.1.1.1",,,"ICMP","Destination unreachable (Host unreachable)"
"2077","Jul 14, 2025 10:20:39.940744000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   288; Unit:   1, Func:   1: Read Coils"
"2078","Jul 14, 2025 10:20:39.945803000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=3949 Ack=3512 Win=19253 Len=12"
"2079","Jul 14, 2025 10:20:39.951128000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   288; Unit:   1, Func:   1: Read Coils"
"2080","Jul 14, 2025 10:20:39.955235000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=3512 Ack=3961 Win=502 Len=10"
"2081","Jul 14, 2025 10:20:40.001237000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=3961 Ack=3522 Win=19243 Len=0"
"2082","Jul 14, 2025 10:20:40.004441000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 2081#1] 64279 → 502 [ACK] Seq=3961 Ack=3522 Win=19243 Len=0"
"2083","Jul 14, 2025 10:20:40.115121000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   289; Unit:   1, Func:   4: Read Input Registers"
"2084","Jul 14, 2025 10:20:40.117756000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=3961 Ack=3522 Win=19243 Len=12"
"2085","Jul 14, 2025 10:20:40.123445000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   289; Unit:   1, Func:   4: Read Input Registers"
"2086","Jul 14, 2025 10:20:40.127594000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=3522 Ack=3973 Win=502 Len=11"
"2087","Jul 14, 2025 10:20:40.185485000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=3973 Ack=3533 Win=19232 Len=0"
"2088","Jul 14, 2025 10:20:40.189408000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 2087#1] 64279 → 502 [ACK] Seq=3973 Ack=3533 Win=19232 Len=0"
"2089","Jul 14, 2025 10:20:40.307441000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   290; Unit:   1, Func:   3: Read Holding Registers"
"2090","Jul 14, 2025 10:20:40.312128000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=3973 Ack=3533 Win=19232 Len=12"
"2091","Jul 14, 2025 10:20:40.314373000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   290; Unit:   1, Func:   3: Read Holding Registers"
"2092","Jul 14, 2025 10:20:40.318892000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=3533 Ack=3985 Win=502 Len=11"
"2093","Jul 14, 2025 10:20:40.372720000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=3985 Ack=3544 Win=19221 Len=0"
"2094","Jul 14, 2025 10:20:40.377875000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 2093#1] 64279 → 502 [ACK] Seq=3985 Ack=3544 Win=19221 Len=0"
"2095","Jul 14, 2025 10:20:40.472554000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   291; Unit:   1, Func:   1: Read Coils"
"2096","Jul 14, 2025 10:20:40.475019000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=3985 Ack=3544 Win=19221 Len=12"
"2097","Jul 14, 2025 10:20:40.479059000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   291; Unit:   1, Func:   1: Read Coils"
"2098","Jul 14, 2025 10:20:40.483388000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=3544 Ack=3997 Win=502 Len=10"
"2099","Jul 14, 2025 10:20:40.535545000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=3997 Ack=3554 Win=19211 Len=0"
"2100","Jul 14, 2025 10:20:40.539518000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 2099#1] 64279 → 502 [ACK] Seq=3997 Ack=3554 Win=19211 Len=0"
"2101","Jul 14, 2025 10:20:40.655021000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   292; Unit:   1, Func:   4: Read Input Registers"
"2102","Jul 14, 2025 10:20:40.657990000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=3997 Ack=3554 Win=19211 Len=12"
"2103","Jul 14, 2025 10:20:40.662959000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   292; Unit:   1, Func:   4: Read Input Registers"
"2104","Jul 14, 2025 10:20:40.667623000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=3554 Ack=4009 Win=502 Len=11"
"2105","Jul 14, 2025 10:20:40.712787000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=4009 Ack=3565 Win=19200 Len=0"
"2106","Jul 14, 2025 10:20:40.715927000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 2105#1] 64279 → 502 [ACK] Seq=4009 Ack=3565 Win=19200 Len=0"
"2107","Jul 14, 2025 10:20:41.671635000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   293; Unit:   1, Func:   3: Read Holding Registers"
"2108","Jul 14, 2025 10:20:41.675111000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=4009 Ack=3565 Win=19200 Len=12"
"2109","Jul 14, 2025 10:20:41.680404000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","1.1.1.1",,,"DNS","Standard query 0xba1d A config.edge.skype.com"
"2110","Jul 14, 2025 10:20:41.681365000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","1.1.1.1",,,"DNS","Standard query 0x30c1 HTTPS config.edge.skype.com"
"2111","Jul 14, 2025 10:20:41.682267000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   293; Unit:   1, Func:   3: Read Holding Registers"
"2112","Jul 14, 2025 10:20:41.684398000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","1.1.1.1",,,"DNS","Standard query 0xdd44 A edge.microsoft.com"
"2113","Jul 14, 2025 10:20:41.686929000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.20.1,10.10.20.30","10.10.20.30,1.1.1.1",,,"ICMP","Destination unreachable (Host unreachable)"
"2114","Jul 14, 2025 10:20:41.687721000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.20.1,10.10.20.30","10.10.20.30,1.1.1.1",,,"ICMP","Destination unreachable (Host unreachable)"
"2115","Jul 14, 2025 10:20:41.687723000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=3565 Ack=4021 Win=502 Len=11"
"2116","Jul 14, 2025 10:20:41.689558000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.20.1,10.10.20.30","10.10.20.30,1.1.1.1",,,"ICMP","Destination unreachable (Host unreachable)"
"2117","Jul 14, 2025 10:20:41.704393000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   294; Unit:   1, Func:   6: Write Single Register"
"2118","Jul 14, 2025 10:20:41.705935000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=4021 Ack=3576 Win=19189 Len=12"
"2119","Jul 14, 2025 10:20:41.713828000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   294; Unit:   1, Func:   6: Write Single Register"
"2120","Jul 14, 2025 10:20:41.718650000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=3576 Ack=4033 Win=502 Len=12"
"2121","Jul 14, 2025 10:20:41.731927000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","1.1.1.1",,,"DNS","Standard query 0x588d A dns.msftncsi.com"
"2122","Jul 14, 2025 10:20:41.732814000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.20.1,10.10.20.30","10.10.20.30,1.1.1.1",,,"ICMP","Destination unreachable (Host unreachable)"
"2123","Jul 14, 2025 10:20:41.764572000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=4033 Ack=3588 Win=19177 Len=0"
"2124","Jul 14, 2025 10:20:41.768220000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 2123#1] 64279 → 502 [ACK] Seq=4033 Ack=3588 Win=19177 Len=0"
"2125","Jul 14, 2025 10:20:41.854259000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   295; Unit:   1, Func:   1: Read Coils"
"2126","Jul 14, 2025 10:20:41.857275000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=4033 Ack=3588 Win=19177 Len=12"
"2127","Jul 14, 2025 10:20:41.860488000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   295; Unit:   1, Func:   1: Read Coils"
"2128","Jul 14, 2025 10:20:41.866172000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=3588 Ack=4045 Win=502 Len=10"
"2129","Jul 14, 2025 10:20:41.916482000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=4045 Ack=3598 Win=19167 Len=0"
"2130","Jul 14, 2025 10:20:41.918260000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 2129#1] 64279 → 502 [ACK] Seq=4045 Ack=3598 Win=19167 Len=0"
"2131","Jul 14, 2025 10:20:42.025283000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   296; Unit:   1, Func:   4: Read Input Registers"
"2132","Jul 14, 2025 10:20:42.027780000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=4045 Ack=3598 Win=19167 Len=12"
"2133","Jul 14, 2025 10:20:42.034548000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   296; Unit:   1, Func:   4: Read Input Registers"
"2134","Jul 14, 2025 10:20:42.043700000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=3598 Ack=4057 Win=502 Len=11"
"2135","Jul 14, 2025 10:20:42.083712000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=4057 Ack=3609 Win=19156 Len=0"
"2136","Jul 14, 2025 10:20:42.089150000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 2135#1] 64279 → 502 [ACK] Seq=4057 Ack=3609 Win=19156 Len=0"
"2137","Jul 14, 2025 10:20:42.200604000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   297; Unit:   1, Func:   3: Read Holding Registers"
"2138","Jul 14, 2025 10:20:42.205298000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=4057 Ack=3609 Win=19156 Len=12"
"2139","Jul 14, 2025 10:20:42.209940000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   297; Unit:   1, Func:   3: Read Holding Registers"
"2140","Jul 14, 2025 10:20:42.215516000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=3609 Ack=4069 Win=502 Len=11"
"2141","Jul 14, 2025 10:20:42.265769000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=4069 Ack=3620 Win=19145 Len=0"
"2142","Jul 14, 2025 10:20:42.276592000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 2141#1] 64279 → 502 [ACK] Seq=4069 Ack=3620 Win=19145 Len=0"
"2143","Jul 14, 2025 10:20:42.376709000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   298; Unit:   1, Func:   1: Read Coils"
"2144","Jul 14, 2025 10:20:42.379685000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=4069 Ack=3620 Win=19145 Len=12"
"2145","Jul 14, 2025 10:20:42.383478000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   298; Unit:   1, Func:   1: Read Coils"
"2146","Jul 14, 2025 10:20:42.386906000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=3620 Ack=4081 Win=502 Len=10"
"2147","Jul 14, 2025 10:20:42.428926000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=4081 Ack=3630 Win=19135 Len=0"
"2148","Jul 14, 2025 10:20:42.432786000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 2147#1] 64279 → 502 [ACK] Seq=4081 Ack=3630 Win=19135 Len=0"
"2149","Jul 14, 2025 10:20:42.554958000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   299; Unit:   1, Func:   4: Read Input Registers"
"2150","Jul 14, 2025 10:20:42.557704000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=4081 Ack=3630 Win=19135 Len=12"
"2151","Jul 14, 2025 10:20:42.561608000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   299; Unit:   1, Func:   4: Read Input Registers"
"2152","Jul 14, 2025 10:20:42.565183000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=3630 Ack=4093 Win=502 Len=11"
"2153","Jul 14, 2025 10:20:42.618994000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=4093 Ack=3641 Win=19124 Len=0"
"2154","Jul 14, 2025 10:20:42.624279000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 2153#1] 64279 → 502 [ACK] Seq=4093 Ack=3641 Win=19124 Len=0"
"2155","Jul 14, 2025 10:20:42.730293000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   300; Unit:   1, Func:   3: Read Holding Registers"
"2156","Jul 14, 2025 10:20:42.734373000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=4093 Ack=3641 Win=19124 Len=12"
"2157","Jul 14, 2025 10:20:42.736834000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   300; Unit:   1, Func:   3: Read Holding Registers"
"2158","Jul 14, 2025 10:20:42.740314000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=3641 Ack=4105 Win=502 Len=11"
"2159","Jul 14, 2025 10:20:42.748323000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","1.1.1.1",,,"DNS","Standard query 0x588d A dns.msftncsi.com"
"2160","Jul 14, 2025 10:20:42.753105000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.20.1,10.10.20.30","10.10.20.30,1.1.1.1",,,"ICMP","Destination unreachable (Host unreachable)"
"2161","Jul 14, 2025 10:20:42.787969000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=4105 Ack=3652 Win=19113 Len=0"
"2162","Jul 14, 2025 10:20:42.793929000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 2161#1] 64279 → 502 [ACK] Seq=4105 Ack=3652 Win=19113 Len=0"
"2163","Jul 14, 2025 10:20:42.901964000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   301; Unit:   1, Func:   1: Read Coils"
"2164","Jul 14, 2025 10:20:42.907065000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=4105 Ack=3652 Win=19113 Len=12"
"2165","Jul 14, 2025 10:20:42.911269000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   301; Unit:   1, Func:   1: Read Coils"
"2166","Jul 14, 2025 10:20:42.916182000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=3652 Ack=4117 Win=502 Len=10"
