frame.number,frame.time,eth.src,eth.dst,eth.type,ip.src,ip.dst,tcp.srcport,tcp.dstport,_ws.col.protocol,_ws.col.info
"3134","Jul 14, 2025 10:12:00.949662000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   264; Unit:   1, Func:   1: Read Coils"
"3135","Jul 14, 2025 10:12:00.951719000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=6121 Ack=5445 Win=19050 Len=12"
"3136","Jul 14, 2025 10:12:00.956847000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   264; Unit:   1, Func:   1: Read Coils"
"3137","Jul 14, 2025 10:12:00.959590000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=5445 Ack=6133 Win=502 Len=10"
"3138","Jul 14, 2025 10:12:01.016472000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=6133 Ack=5455 Win=19040 Len=0"
"3139","Jul 14, 2025 10:12:01.019540000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 3138#1] 64279 → 502 [ACK] Seq=6133 Ack=5455 Win=19040 Len=0"
"3140","Jul 14, 2025 10:12:01.130249000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   265; Unit:   1, Func:   4: Read Input Registers"
"3141","Jul 14, 2025 10:12:01.134019000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=6133 Ack=5455 Win=19040 Len=12"
"3142","Jul 14, 2025 10:12:01.140191000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   265; Unit:   1, Func:   4: Read Input Registers"
"3143","Jul 14, 2025 10:12:01.142960000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=5455 Ack=6145 Win=502 Len=11"
"3144","Jul 14, 2025 10:12:01.194391000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=6145 Ack=5466 Win=19029 Len=0"
"3145","Jul 14, 2025 10:12:01.196460000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 3144#1] 64279 → 502 [ACK] Seq=6145 Ack=5466 Win=19029 Len=0"
"3146","Jul 14, 2025 10:12:01.297140000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   266; Unit:   1, Func:   3: Read Holding Registers"
"3147","Jul 14, 2025 10:12:01.299371000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=6145 Ack=5466 Win=19029 Len=12"
"3148","Jul 14, 2025 10:12:01.306114000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   266; Unit:   1, Func:   3: Read Holding Registers"
"3149","Jul 14, 2025 10:12:01.308478000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=5466 Ack=6157 Win=502 Len=11"
"3150","Jul 14, 2025 10:12:01.358850000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=6157 Ack=5477 Win=20480 Len=0"
"3151","Jul 14, 2025 10:12:01.361428000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 3150#1] 64279 → 502 [ACK] Seq=6157 Ack=5477 Win=20480 Len=0"
"3152","Jul 14, 2025 10:12:01.368185000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","1.1.1.1",,,"DNS","Standard query 0xa40e A edge.microsoft.com"
"3153","Jul 14, 2025 10:12:01.371483000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.20.1,10.10.20.30","10.10.20.30,1.1.1.1",,,"ICMP","Destination unreachable (Host unreachable)"
"3154","Jul 14, 2025 10:12:01.375443000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","1.1.1.1",,,"DNS","Standard query 0x9692 HTTPS edge.microsoft.com"
"3155","Jul 14, 2025 10:12:01.377121000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.20.1,10.10.20.30","10.10.20.30,1.1.1.1",,,"ICMP","Destination unreachable (Host unreachable)"
"3156","Jul 14, 2025 10:12:01.470697000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   267; Unit:   1, Func:   1: Read Coils"
"3157","Jul 14, 2025 10:12:01.476440000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=6157 Ack=5477 Win=20480 Len=12"
"3158","Jul 14, 2025 10:12:01.480288000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   267; Unit:   1, Func:   1: Read Coils"
"3159","Jul 14, 2025 10:12:01.483148000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=5477 Ack=6169 Win=502 Len=10"
"3160","Jul 14, 2025 10:12:01.531498000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=6169 Ack=5487 Win=20470 Len=0"
"3161","Jul 14, 2025 10:12:01.536559000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 3160#1] 64279 → 502 [ACK] Seq=6169 Ack=5487 Win=20470 Len=0"
"3162","Jul 14, 2025 10:12:01.648648000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   268; Unit:   1, Func:   4: Read Input Registers"
"3163","Jul 14, 2025 10:12:01.651904000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=6169 Ack=5487 Win=20470 Len=12"
"3164","Jul 14, 2025 10:12:01.657462000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   268; Unit:   1, Func:   4: Read Input Registers"
"3165","Jul 14, 2025 10:12:01.660861000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=5487 Ack=6181 Win=502 Len=11"
"3166","Jul 14, 2025 10:12:01.707453000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=6181 Ack=5498 Win=20459 Len=0"
"3167","Jul 14, 2025 10:12:01.710765000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 3166#1] 64279 → 502 [ACK] Seq=6181 Ack=5498 Win=20459 Len=0"
"3168","Jul 14, 2025 10:12:01.779430000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","1.1.1.1",,,"DNS","Standard query 0xcf0d A aka.ms"
"3169","Jul 14, 2025 10:12:01.783428000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.20.1,10.10.20.30","10.10.20.30,1.1.1.1",,,"ICMP","Destination unreachable (Host unreachable)"
"3170","Jul 14, 2025 10:12:01.812413000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   269; Unit:   1, Func:   3: Read Holding Registers"
"3171","Jul 14, 2025 10:12:01.815818000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=6181 Ack=5498 Win=20459 Len=12"
"3172","Jul 14, 2025 10:12:01.819803000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   269; Unit:   1, Func:   3: Read Holding Registers"
"3173","Jul 14, 2025 10:12:01.821570000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=5498 Ack=6193 Win=502 Len=11"
"3174","Jul 14, 2025 10:12:01.872772000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=6193 Ack=5509 Win=20448 Len=0"
"3175","Jul 14, 2025 10:12:01.874530000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 3174#1] 64279 → 502 [ACK] Seq=6193 Ack=5509 Win=20448 Len=0"
"3176","Jul 14, 2025 10:12:01.981796000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   270; Unit:   1, Func:   1: Read Coils"
"3177","Jul 14, 2025 10:12:01.986671000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=6193 Ack=5509 Win=20448 Len=12"
"3178","Jul 14, 2025 10:12:01.991765000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   270; Unit:   1, Func:   1: Read Coils"
"3179","Jul 14, 2025 10:12:01.996751000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=5509 Ack=6205 Win=502 Len=10"
"3180","Jul 14, 2025 10:12:02.043785000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=6205 Ack=5519 Win=20438 Len=0"
"3181","Jul 14, 2025 10:12:02.046287000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 3180#1] 64279 → 502 [ACK] Seq=6205 Ack=5519 Win=20438 Len=0"
"3182","Jul 14, 2025 10:12:02.162005000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   271; Unit:   1, Func:   4: Read Input Registers"
"3183","Jul 14, 2025 10:12:02.166895000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=6205 Ack=5519 Win=20438 Len=12"
"3184","Jul 14, 2025 10:12:02.172001000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   271; Unit:   1, Func:   4: Read Input Registers"
"3185","Jul 14, 2025 10:12:02.176836000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=5519 Ack=6217 Win=502 Len=11"
"3186","Jul 14, 2025 10:12:02.228403000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=6217 Ack=5530 Win=20427 Len=0"
"3187","Jul 14, 2025 10:12:02.230779000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 3186#1] 64279 → 502 [ACK] Seq=6217 Ack=5530 Win=20427 Len=0"
"3188","Jul 14, 2025 10:12:02.333987000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   272; Unit:   1, Func:   3: Read Holding Registers"
"3189","Jul 14, 2025 10:12:02.339280000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=6217 Ack=5530 Win=20427 Len=12"
"3190","Jul 14, 2025 10:12:02.343957000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   272; Unit:   1, Func:   3: Read Holding Registers"
"3191","Jul 14, 2025 10:12:02.346915000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=5530 Ack=6229 Win=502 Len=11"
"3192","Jul 14, 2025 10:12:02.390987000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=6229 Ack=5541 Win=20416 Len=0"
"3193","Jul 14, 2025 10:12:02.394889000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 3192#1] 64279 → 502 [ACK] Seq=6229 Ack=5541 Win=20416 Len=0"
"3194","Jul 14, 2025 10:12:02.509266000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   273; Unit:   1, Func:   1: Read Coils"
"3195","Jul 14, 2025 10:12:02.514909000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=6229 Ack=5541 Win=20416 Len=12"
"3196","Jul 14, 2025 10:12:02.519102000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   273; Unit:   1, Func:   1: Read Coils"
"3197","Jul 14, 2025 10:12:02.522016000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=5541 Ack=6241 Win=502 Len=10"
"3198","Jul 14, 2025 10:12:02.567952000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=6241 Ack=5551 Win=20406 Len=0"
"3199","Jul 14, 2025 10:12:02.574132000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 3198#1] 64279 → 502 [ACK] Seq=6241 Ack=5551 Win=20406 Len=0"
"3200","Jul 14, 2025 10:12:02.680005000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   274; Unit:   1, Func:   4: Read Input Registers"
"3201","Jul 14, 2025 10:12:02.683209000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=6241 Ack=5551 Win=20406 Len=12"
"3202","Jul 14, 2025 10:12:02.687794000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   274; Unit:   1, Func:   4: Read Input Registers"
"3203","Jul 14, 2025 10:12:02.690507000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=5551 Ack=6253 Win=502 Len=11"
"3204","Jul 14, 2025 10:12:02.735656000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=6253 Ack=5562 Win=20395 Len=0"
"3205","Jul 14, 2025 10:12:02.739970000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 3204#1] 64279 → 502 [ACK] Seq=6253 Ack=5562 Win=20395 Len=0"
"3206","Jul 14, 2025 10:12:02.793279000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","1.1.1.1",,,"DNS","Standard query 0xcf0d A aka.ms"
"3207","Jul 14, 2025 10:12:02.798243000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.20.1,10.10.20.30","10.10.20.30,1.1.1.1",,,"ICMP","Destination unreachable (Host unreachable)"
"3208","Jul 14, 2025 10:12:02.850997000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   275; Unit:   1, Func:   3: Read Holding Registers"
"3209","Jul 14, 2025 10:12:02.854256000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=6253 Ack=5562 Win=20395 Len=12"
"3210","Jul 14, 2025 10:12:02.857381000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   275; Unit:   1, Func:   3: Read Holding Registers"
"3211","Jul 14, 2025 10:12:02.860728000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=5562 Ack=6265 Win=502 Len=11"
"3212","Jul 14, 2025 10:12:02.909221000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=6265 Ack=5573 Win=20384 Len=0"
"3213","Jul 14, 2025 10:12:02.912101000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 3212#1] 64279 → 502 [ACK] Seq=6265 Ack=5573 Win=20384 Len=0"
"3214","Jul 14, 2025 10:12:03.027682000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   276; Unit:   1, Func:   1: Read Coils"
"3215","Jul 14, 2025 10:12:03.032110000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=6265 Ack=5573 Win=20384 Len=12"
"3216","Jul 14, 2025 10:12:03.035235000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   276; Unit:   1, Func:   1: Read Coils"
"3217","Jul 14, 2025 10:12:03.040610000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=5573 Ack=6277 Win=502 Len=10"
"3218","Jul 14, 2025 10:12:03.090847000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=6277 Ack=5583 Win=20374 Len=0"
"3219","Jul 14, 2025 10:12:03.094284000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 3218#1] 64279 → 502 [ACK] Seq=6277 Ack=5583 Win=20374 Len=0"
"3220","Jul 14, 2025 10:12:03.196286000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   277; Unit:   1, Func:   4: Read Input Registers"
"3221","Jul 14, 2025 10:12:03.198652000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=6277 Ack=5583 Win=20374 Len=12"
"3222","Jul 14, 2025 10:12:03.203538000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   277; Unit:   1, Func:   4: Read Input Registers"
"3223","Jul 14, 2025 10:12:03.207612000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=5583 Ack=6289 Win=502 Len=11"
"3224","Jul 14, 2025 10:12:03.261396000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=6289 Ack=5594 Win=20363 Len=0"
"3225","Jul 14, 2025 10:12:03.263925000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 3224#1] 64279 → 502 [ACK] Seq=6289 Ack=5594 Win=20363 Len=0"
"3226","Jul 14, 2025 10:12:03.376448000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   278; Unit:   1, Func:   3: Read Holding Registers"
"3227","Jul 14, 2025 10:12:03.379648000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=6289 Ack=5594 Win=20363 Len=12"
"3228","Jul 14, 2025 10:12:03.386072000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   278; Unit:   1, Func:   3: Read Holding Registers"
"3229","Jul 14, 2025 10:12:03.389345000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=5594 Ack=6301 Win=502 Len=11"
"3230","Jul 14, 2025 10:12:03.438574000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=6301 Ack=5605 Win=20352 Len=0"
"3231","Jul 14, 2025 10:12:03.442590000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 3230#1] 64279 → 502 [ACK] Seq=6301 Ack=5605 Win=20352 Len=0"
"3232","Jul 14, 2025 10:12:03.560716000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   279; Unit:   1, Func:   1: Read Coils"
"3233","Jul 14, 2025 10:12:03.566729000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=6301 Ack=5605 Win=20352 Len=12"
"3234","Jul 14, 2025 10:12:03.572194000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   279; Unit:   1, Func:   1: Read Coils"
"3235","Jul 14, 2025 10:12:03.577628000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=5605 Ack=6313 Win=502 Len=10"
"3236","Jul 14, 2025 10:12:03.627011000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=6313 Ack=5615 Win=20342 Len=0"
"3237","Jul 14, 2025 10:12:03.632065000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 3236#1] 64279 → 502 [ACK] Seq=6313 Ack=5615 Win=20342 Len=0"
"3238","Jul 14, 2025 10:12:03.735640000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   280; Unit:   1, Func:   4: Read Input Registers"
"3239","Jul 14, 2025 10:12:03.740264000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=6313 Ack=5615 Win=20342 Len=12"
"3240","Jul 14, 2025 10:12:03.744643000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   280; Unit:   1, Func:   4: Read Input Registers"
"3241","Jul 14, 2025 10:12:03.747563000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=5615 Ack=6325 Win=502 Len=11"
